x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.27211479,0.68101247,0.24567547,0.50573148,-0.49969540,0.49553892,0.49898031,95.71484059,15.34074376,-24.10486600,15.34074376,11.65524056,-3.32050354,-24.10486600,-3.32050354,6.82399048,0.07978160,0.01006347,-0.01803512,0.01006347,0.11379489,0.02244546,-0.01803512,0.02244546,0.15709722
0.27210996,0.68102700,0.24567799,0.50573090,-0.49969938,0.49553465,0.49898116,95.81038489,15.35611370,-24.12926042,15.35611370,11.66685047,-3.32358350,-24.12926042,-3.32358350,6.82959172,0.08002766,0.01006603,-0.01827663,0.01006603,0.11384889,0.02210669,-0.01827663,0.02210669,0.15665162
0.27210554,0.68104118,0.24568045,0.50573025,-0.49970341,0.49553038,0.49898202,95.90602885,15.37149911,-24.15367669,15.37149911,11.67847292,-3.32666532,-24.15367669,-3.32666532,6.83518416,0.08027003,0.01006400,-0.01851707,0.01006400,0.11388849,0.02176817,-0.01851707,0.02176817,0.15620202
0.27210155,0.68105503,0.24568284,0.50572954,-0.49970748,0.49552611,0.49898291,96.00177259,15.38689998,-24.17811480,15.38689998,11.69010792,-3.32974910,-24.17811480,-3.32974910,6.84076770,0.08050869,0.01005739,-0.01875641,0.01005739,0.11391382,0.02143004,-0.01875641,0.02143004,0.15574853
0.27209797,0.68106855,0.24568517,0.50572876,-0.49971158,0.49552186,0.49898381,96.09761623,15.40231629,-24.20257472,15.40231629,11.70175550,-3.33283492,-24.20257472,-3.33283492,6.84634229,0.08074362,0.01004621,-0.01899463,0.01004621,0.11392503,0.02109246,-0.01899463,0.02109246,0.15529124
0.27209483,0.68108175,0.24568743,0.50572790,-0.49971573,0.49551761,0.49898474,96.19355989,15.41774803,-24.22705643,15.41774803,11.71341568,-3.33592289,-24.22705643,-3.33592289,6.85190785,0.08097481,0.01003046,-0.01923168,0.01003046,0.11392226,0.02075558,-0.01923168,0.02075558,0.15483025
0.27209210,0.68109463,0.24568962,0.50572699,-0.49971992,0.49551336,0.49898570,96.28960369,15.43319518,-24.25155990,15.43319518,11.72508849,-3.33901308,-24.25155990,-3.33901308,6.85746432,0.08120224,0.01001016,-0.01946754,0.01001016,0.11390567,0.02041955,-0.01946754,0.02041955,0.15436570
0.27208981,0.68110720,0.24569175,0.50572600,-0.49972415,0.49550912,0.49898668,96.38574774,15.44865773,-24.27608511,15.44865773,11.73677394,-3.34210558,-24.27608511,-3.34210558,6.86301162,0.08142590,0.00998533,-0.01970218,0.00998533,0.11387543,0.02008451,-0.01970218,0.02008451,0.15389768
0.27208794,0.68111946,0.24569381,0.50572494,-0.49972842,0.49550488,0.49898769,96.48199215,15.46413566,-24.30063205,15.46413566,11.74847205,-3.34520050,-24.30063205,-3.34520050,6.86854968,0.08164578,0.00995598,-0.01993557,0.00995598,0.11383171,0.01975061,-0.01993557,0.01975061,0.15342632
0.27208650,0.68113143,0.24569580,0.50572381,-0.49973273,0.49550064,0.49898872,96.57833703,15.47962897,-24.32520069,15.47962897,11.76018286,-3.34829791,-24.32520069,-3.34829791,6.87407845,0.08186188,0.00992213,-0.02016768,0.00992213,0.11377469,0.01941798,-0.02016768,0.01941798,0.15295175
