x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.43743287,-0.09610928,0.24728421,0.50618297,-0.49914120,0.49376603,0.50083128,163.37887853,118.27860772,13.95418137,118.27860772,258.63337282,-41.23149847,13.95418137,-41.23149847,189.79249344,0.41792001,-1.04335106,3.31781635,-1.04335106,3.74425180,-10.65165495,3.31781635,-10.65165495,32.27828206
0.43740460,-0.09597430,0.24728575,0.50618423,-0.49913950,0.49376535,0.50083236,163.34970461,118.34926322,13.93249992,118.34926322,258.57791092,-41.21868998,13.93249992,-41.21868998,189.74647016,0.41929868,-1.04446050,3.32442760,-1.04446050,3.73866773,-10.64415265,3.32442760,-10.64415265,32.28604762
0.43737632,-0.09583925,0.24728729,0.50618550,-0.49913780,0.49376468,0.50083344,163.32061969,118.41987677,13.91082241,118.41987677,258.52242371,-41.20584538,13.91082241,-41.20584538,189.70044828,0.42068541,-1.04557028,3.33106099,-1.04557028,3.73306915,-10.63660321,3.33106099,-10.63660321,32.29374920
0.43734804,-0.09570413,0.24728883,0.50618676,-0.49913610,0.49376401,0.50083452,163.29162378,118.49044828,13.88914894,118.49044828,258.46691123,-41.19296471,13.88914894,-41.19296471,189.65442780,0.42208024,-1.04668036,3.33771650,-1.04668036,3.72745612,-10.62900666,3.33771650,-10.62900666,32.30138681
0.43731977,-0.09556893,0.24729037,0.50618802,-0.49913440,0.49376334,0.50083561,163.26271688,118.56097764,13.86747958,118.56097764,258.41137351,-41.18004800,13.86747958,-41.18004800,189.60840873,0.42348319,-1.04779069,3.34439409,-1.04779069,3.72182868,-10.62136301,3.34439409,-10.62136301,32.30896045
0.43729149,-0.09543366,0.24729190,0.50618928,-0.49913270,0.49376267,0.50083669,163.23389899,118.63146474,13.84581444,118.63146474,258.35581060,-41.16709531,13.84581444,-41.16709531,189.56239105,0.42489429,-1.04890122,3.35109377,-1.04890122,3.71618691,-10.61367230,3.35109377,-10.61367230,32.31647013
0.43726321,-0.09529831,0.24729343,0.50619055,-0.49913099,0.49376200,0.50083777,163.20517012,118.70190947,13.82415361,118.70190947,258.30022253,-41.15410666,13.82415361,-41.15410666,189.51637478,0.42631357,-1.05001192,3.35781550,-1.05001192,3.71053085,-10.60593454,3.35781550,-10.60593454,32.32391586
0.43723493,-0.09516290,0.24729496,0.50619181,-0.49912928,0.49376134,0.50083885,163.17653028,118.77231174,13.80249716,118.77231174,258.24460935,-41.14108210,13.80249716,-41.14108210,189.47035991,0.42774107,-1.05112274,3.36455927,-1.05112274,3.70486056,-10.59814975,3.36455927,-10.59814975,32.33129764
0.43720665,-0.09502741,0.24729649,0.50619308,-0.49912757,0.49376067,0.50083993,163.14797946,118.84267144,13.78084519,118.84267144,258.18897108,-41.12802168,13.78084519,-41.12802168,189.42434645,0.42917680,-1.05223363,3.37132505,-1.05223363,3.69917610,-10.59031796,3.37132505,-10.59031796,32.33861549
0.43717836,-0.09489184,0.24729802,0.50619434,-0.49912586,0.49376001,0.50084101,163.11951767,118.91298846,13.75919779,118.91298846,258.13330777,-41.11492542,13.75919779,-41.11492542,189.37833439,0.43062081,-1.05334456,3.37811283,-1.05334456,3.69347752,-10.58243920,3.37811283,-10.58243920,32.34586940
0.43715008,-0.09475621,0.24729954,0.50619561,-0.49912415,0.49375935,0.50084209,163.09114491,118.98326269,13.73755504,118.98326269,258.07761947,-41.10179338,13.73755504,-41.10179338,189.33232374,0.43207313,-1.05445547,3.38492258,-1.05445547,3.68776488,-10.57451348,3.38492258,-10.57451348,32.35305940
0.43712180,-0.09462050,0.24730106,0.50619688,-0.49912243,0.49375869,0.50084317,163.06286118,119.05349404,13.71591705,119.05349404,258.02190619,-41.08862559,13.71591705,-41.08862559,189.28631449,0.43353377,-1.05556632,3.39175428,-1.05556632,3.68203825,-10.56654084,3.39175428,-10.56654084,32.36018548
