x,y,z,qw,qx,qy,qz,Kx,Ky,Kz,Kax,Kay,Kaz,Dx,Dy,Dz,Dax,Day,Daz
0.5300001724786243,0.00023383182911368834,0.27836388244757765,-8.377315339517032e-05,0.9394586324749511,-0.34266173577794484,0.0006369332771820928,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023383301772879328,0.2783638828437827,-8.377315537717104e-05,0.9394586314086607,-0.34266173870134,0.0006369332769214086,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023383442163052426,0.27836388331174994,-8.377315771815951e-05,0.9394586301492397,-0.342661742154232,0.0006369332766135083,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023383605868939746,0.2783638838574362,-8.37731604479346e-05,0.9394586286806564,-0.3426617461805733,0.0006369332762544724,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002338379467651528,0.27836388448679483,-8.377316359627718e-05,0.9394586269868895,-0.3426617508242899,0.0006369332758403842,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023384010370675615,0.2783638852057754,-8.377316719295016e-05,0.9394586250519266,-0.3426617561292812,0.0006369332753673289,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023384254735240152,0.2783638860203239,-8.37731712676985e-05,0.9394586228597652,-0.34266176213942007,0.0006369332748313941,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023384529552951316,0.2783638869363829,-8.377317585024925e-05,0.9394586203944131,-0.3426617688985532,0.0006369332742286704,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023384836605474765,0.27836388795989137,-8.377318097031142e-05,0.9394586176398865,-0.34266177645050055,0.0006369332735552501,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023385177673399622,0.27836388909678444,-8.377318665757614e-05,0.9394586145802124,-0.3426617848390557,0.0006369332728072278,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023385554536238689,0.2783638903529939,-8.377319294171652e-05,0.9394586111994268,-0.3426617941079855,0.0006369332719807008,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002338596897242865,0.27836389173444787,-8.377319985238778e-05,0.9394586074815758,-0.34266180430103066,0.0006369332710717689,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023386422759330295,0.2783638932470709,-8.377320741922722e-05,0.9394586034107146,-0.3426618154619054,0.0006369332700765337,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002338691767322874,0.27836389489678387,-8.37732156718541e-05,0.9394585989709086,-0.34266182763429714,0.0006369332689910996,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023387455489333643,0.27836389668950423,-8.377322463986987e-05,0.9394585941462326,-0.34266184086186735,0.0006369332678115733,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023388037981779408,0.2783638986311457,-8.377323435285799e-05,0.9394585889207707,-0.34266185518825065,0.0006369332665340637,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002338866692362541,0.2783639007276185,-8.377324484038397e-05,0.9394585832786173,-0.34266187065705545,0.0006369332651546822,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023389344086856222,0.27836390298482927,-8.377325613199541e-05,0.9394585772038759,-0.3426618873118634,0.0006369332636695422,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023390071242381807,0.27836390540868106,-8.377326825722206e-05,0.9394585706806602,-0.3426619051962303,0.00063693326207476,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002339085016003775,0.2783639080050732,-8.377328124557567e-05,0.9394585636930928,-0.342661924353685,0.0006369332603664541,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023391682608585475,0.27836391077990175,-8.37732951265501e-05,0.9394585562253064,-0.34266194482773,0.0006369332585407449,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002339257035571246,0.27836391373905883,-8.377330992962131e-05,0.9394585482614431,-0.3426619666618417,0.0006369332565937558,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023393515168032436,0.2783639168884332,-8.377332568424735e-05,0.939458539785655,-0.34266198989946967,0.0006369332545216119,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023394518811085632,0.27836392023391004,-8.377334241986838e-05,0.9394585307821034,-0.34266201458403733,0.0006369332523204414,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002339558304933897,0.27836392378137087,-8.377336016590666e-05,0.9394585212349594,-0.34266204075894174,0.0006369332499863741,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002339670964618629,0.2783639275366937,-8.377337895176653e-05,0.9394585111284037,-0.34266206846755337,0.0006369332475155425,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023397900363948562,0.27836393150575295,-8.377339880683445e-05,0.9394585004466267,-0.3426620977532165,0.0006369332449040814,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.000233991569638741,0.27836393569441936,-8.377341976047902e-05,0.9394584891738281,-0.3426621286592487,0.0006369332421481282,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023400481206138792,0.27836394010856025,-8.377344184205094e-05,0.9394584772942177,-0.34266216122894166,0.0006369332392438221,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023401874849846295,0.27836394475403925,-8.377346508088302e-05,0.9394584647920144,-0.34266219550556026,0.0006369332361873053,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002340333965302827,0.2783639496367165,-8.377348950629017e-05,0.939458451651447,-0.3426622315323431,0.0006369332329747217,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023404877372644586,0.2783639547624486,-8.37735151475695e-05,0.9394584378567539,-0.3426622693525026,0.0006369332296022178,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002340648976458354,0.27836396013708836,-8.377354203400015e-05,0.9394584233921829,-0.3426623090092246,0.0006369332260659426,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002340817858366208,0.2783639657664853,-8.377357019484349e-05,0.9394584082419916,-0.34266235054566874,0.0006369332223620471,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023409945583626005,0.2783639716564852,-8.377359965934299e-05,0.939458392390447,-0.34266239400496823,0.0006369332184866853,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023411792517150196,0.27836397781293026,-8.377363045672423e-05,0.939458375821826,-0.34266243943022984,0.0006369332144360127,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023413721135838827,0.27836398424165926,-8.377366261619497e-05,0.9394583585204148,-0.34266248686453427,0.0006369332102061874,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002341573319022558,0.27836399094850717,-8.377369616694511e-05,0.9394583404705091,-0.3426625363509355,0.0006369332057933703,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002341783042977386,0.27836399793930566,-8.377373113814672e-05,0.9394583216564146,-0.34266258793246174,0.000636933201193724,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023420014602877016,0.2783640052198827,-8.377376755895395e-05,0.939458302062446,-0.3426626416521142,0.0006369331964034138,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023422287456858554,0.27836401279606265,-8.377380545850322e-05,0.9394582816729281,-0.34266269755286827,0.0006369331914186073,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023424650737972352,0.27836402067366633,-8.377384486591304e-05,0.9394582604721952,-0.34266275567767274,0.0006369331862354743,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023427106191402873,0.27836402885851114,-8.37738858102841e-05,0.9394582384445906,-0.34266281606945037,0.000636933180850187,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.000234296555612654,0.27836403735641063,-8.377392832069923e-05,0.9394582155744681,-0.3426628787710973,0.0006369331752589197,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002343230059060622,0.2783640461731751,-8.37739724262235e-05,0.9394581918461901,-0.34266294382548346,0.0006369331694578497,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023435043021402866,0.2783640553146111,-8.377401815590411e-05,0.9394581672441292,-0.3426630112754528,0.0006369331634431558,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023437884594564327,0.27836406478652165,-8.377406553877042e-05,0.9394581417526674,-0.3426630811638224,0.0006369331572110195,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002344082704993126,0.2783640745947062,-8.3774114603834e-05,0.9394581153561963,-0.3426631535333835,0.0006369331507576248,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023443872126276203,0.2783640847449607,-8.377416538008865e-05,0.9394580880391167,-0.342663228426901,0.0006369331440791576,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023447021561303805,0.2783640952430774,-8.37742178965103e-05,0.9394580597858394,-0.3426633058871133,0.0006369331371718067,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023450277091651027,0.2783641060948453,-8.377427218205707e-05,0.9394580305807847,-0.34266338595673285,0.0006369331300317626,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023453640452887367,0.2783641173060494,-8.37743282656693e-05,0.9394580004083819,-0.3426634686784455,0.0006369331226552183,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023457113379515073,0.2783641288824715,-8.377438617626954e-05,0.9394579692530706,-0.342663554094911,0.0006369331150383695,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023460697604969357,0.27836414082988964,-8.377444594276254e-05,0.9394579370992994,-0.34266364224876295,0.0006369331071774137,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023464394861618618,0.2783641531540785,-8.37745075940352e-05,0.9394579039315266,-0.3426637331826085,0.0006369330990685509,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002346820688076465,0.278364165860809,-8.377457115895672e-05,0.9394578697342201,-0.34266382693902864,0.0006369330907079835,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023472135392642868,0.2783641789558486,-8.377463666637849e-05,0.9394578344918572,-0.3426639235605782,0.0006369330820919162,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023476182126422508,0.2783641924449612,-8.377470414513406e-05,0.9394577981889246,-0.3426640230897855,0.000636933073216556,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023480348810206865,0.2783642063339071,-8.377477362403926e-05,0.939457760809919,-0.342664125569153,0.0006369330640781121,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023484637171033486,0.27836422062844324,-8.377484513189212e-05,0.9394577223393462,-0.3426642310411566,0.000636933054672796,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023489048934874403,0.2783642353343227,-8.377491869747294e-05,0.9394576827617216,-0.34266433954824627,0.0006369330449968217,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023493585826636344,0.27836425045729524,-8.377499434954418e-05,0.93945764206157,-0.34266445113284555,0.0006369330350464052,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023498249570160946,0.278364266003107,-8.377507211685057e-05,0.939457600223426,-0.34266456583735166,0.0006369330248177651,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002350304188822498,0.2783642819775005,-8.377515202811911e-05,0.9394575572318336,-0.342664683704136,0.0006369330143071223,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002350796450254055,0.2783642983862149,-8.3775234112059e-05,0.9394575130713458,-0.3426648047755435,0.0006369330035106999,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023513019133755328,0.2783643152349856,-8.37753183973617e-05,0.939457467726526,-0.34266492909389284,0.0006369329924247229,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023518207501452762,0.2783643325295446,-8.377540491270093e-05,0.9394574211819464,-0.3426650567014767,0.0006369329810454193,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023523531324152287,0.2783643502756203,-8.377549368673264e-05,0.9394573734221889,-0.34266518764056136,0.000636932969369019,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002352899231930955,0.2783643684789375,-8.377558474809504e-05,0.939457324431845,-0.3426653219533871,0.0006369329573917542,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002353459220331662,0.2783643871452175,-8.377567812540864e-05,0.9394572741955154,-0.3426654596821679,0.0006369329451098595,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023540332691502212,0.2783644062801781,-8.377577384727615e-05,0.9394572226978105,-0.34266560086909165,0.0006369329325195719,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002354621549813189,0.27836442588953353,-8.377587194228258e-05,0.9394571699233502,-0.34266574555632,0.0006369329196171303,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023552242336408294,0.27836444597899446,-8.377597243899523e-05,0.9394571158567638,-0.34266589378598844,0.0006369329063987762,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023558414918471355,0.278364466554268,-8.377607536596362e-05,0.93945706048269,-0.34266604560020636,0.0006369328928607533,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023564734955398503,0.27836448762105775,-8.377618075171961e-05,0.9394570037857769,-0.34266620104105694,0.0006369328789993076,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023571204157204893,0.2783645091850638,-8.37762886247773e-05,0.9394569457506823,-0.3426663601505972,0.0006369328648106875,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023577824232843623,0.27836453125198257,-8.377639901363307e-05,0.9394568863620734,-0.3426665229708581,0.0006369328502911434,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002358459689020593,0.27836455382750713,-8.377651194676558e-05,0.9394568256046266,-0.3426666895438442,0.0006369328354369281,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002359152383612143,0.27836457691732686,-8.377662745263586e-05,0.9394567634630283,-0.34266685991153434,0.0006369328202442968,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023598606776358325,0.27836460052712764,-8.377674555968713e-05,0.9394566999219736,-0.34266703411588084,0.0006369328047095069,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023605847415623617,0.2783646246625918,-8.377686629634498e-05,0.9394566349661675,-0.3426672121988102,0.0006369327888288182,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002361324745756332,0.2783646493293983,-8.377698969101723e-05,0.9394565685803246,-0.3426673942022224,0.0006369327725984922,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.0002362080860476269,0.27836467453322233,-8.377711577209408e-05,0.9394565007491683,-0.3426675801679918,0.0006369327560147936,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023628532558746428,0.2783647002797356,-8.377724456794803e-05,0.9394564314574323,-0.34266777013796623,0.0006369327390739886,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023636421019978903,0.27836472657460637,-8.377737610693381e-05,0.9394563606898589,-0.3426679641539677,0.000636932721772346,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023644475687864362,0.2783647534234993,-8.377751041738859e-05,0.9394562884312005,-0.3426681622577919,0.0006369327041061371,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
0.5300001724786243,0.00023652698260747158,0.2783647808320756,-8.377764752763173e-05,0.9394562146662183,-0.3426683644912085,0.0006369326860716346,600.0,600.0,600.0,50.0,50.0,50.0,48.98979485566356,48.98979485566356,48.98979485566356,14.142135623730951,14.142135623730951,14.142135623730951
