x,y,z,qw,qx,qy,qz,k11,k12,k13,k21,k22,k23,k31,k32,k33,d11,d12,d13,d21,d22,d23,d31,d32,d33
0.46283907,-0.20736085,0.24565989,0.50540301,-0.49933384,0.49576305,0.49945221,300.35649446,0.21703043,-0.05117391,0.21703043,299.98226092,0.18967501,-0.05117391,0.18967501,300.43118419,0.91221163,-3.15208294,4.01647738,-3.15208294,13.35200540,-16.29896869,4.01647738,-16.29896869,20.36656735
0.46284016,-0.20735971,0.24565988,0.50540301,-0.49933394,0.49576305,0.49945211,300.37753495,0.22975250,-0.05421477,0.22975250,299.98138725,0.20082061,-0.05421477,0.20082061,300.45658878,0.91557326,-3.15674492,4.02287214,-3.15674492,13.34300593,-16.28755771,4.02287214,-16.28755771,20.35240643
0.46284130,-0.20735850,0.24565987,0.50540300,-0.49933404,0.49576306,0.49945200,300.39858328,0.24246956,-0.05725904,0.24246956,299.98053260,0.21196489,-0.05725904,0.21196489,300.48199785,0.91894648,-3.16140819,4.02927088,-3.16140819,13.33399908,-16.27613419,4.02927088,-16.27613419,20.33822966
0.46284251,-0.20735722,0.24565985,0.50540300,-0.49933415,0.49576307,0.49945190,300.41963947,0.25518161,-0.06030671,0.25518161,299.97969699,0.22310786,-0.06030671,0.22310786,300.50741141,0.92233134,-3.16607273,4.03567356,-3.16607273,13.32498488,-16.26469816,4.03567356,-16.26469816,20.32403705
0.46284378,-0.20735586,0.24565984,0.50540299,-0.49933426,0.49576307,0.49945178,300.44070351,0.26788863,-0.06335779,0.26788863,299.97888044,0.23424950,-0.06335779,0.23424950,300.53282943,0.92572785,-3.17073851,4.04208016,-3.17073851,13.31596336,-16.25324962,4.04208016,-16.25324962,20.30982861
0.46284510,-0.20735444,0.24565982,0.50540299,-0.49933438,0.49576308,0.49945166,300.46177542,0.28059061,-0.06641227,0.28059061,299.97808298,0.24538982,-0.06641227,0.24538982,300.55825190,0.92913605,-3.17540551,4.04849067,-3.17540551,13.30693454,-16.24178860,4.04849067,-16.24178860,20.29560438
0.46284649,-0.20735294,0.24565980,0.50540298,-0.49933451,0.49576309,0.49945154,300.48285520,0.29328754,-0.06947017,0.29328754,299.97730462,0.25652882,-0.06947017,0.25652882,300.58367883,0.93255597,-3.18007371,4.05490505,-3.18007371,13.29789843,-16.23031511,4.05490505,-16.23031511,20.28136436
0.46284794,-0.20735137,0.24565979,0.50540297,-0.49933464,0.49576309,0.49945141,300.50394286,0.30597941,-0.07253147,0.30597941,299.97654540,0.26766649,-0.07253147,0.26766649,300.60911020,0.93598764,-3.18474308,4.06132329,-3.18474308,13.28885507,-16.21882917,4.06132329,-16.21882917,20.26710859
0.46284944,-0.20734973,0.24565977,0.50540297,-0.49933477,0.49576310,0.49945127,300.52503841,0.31866621,-0.07559618,0.31866621,299.97580534,0.27880284,-0.07559618,0.27880284,300.63454600,0.93943109,-3.18941360,4.06774535,-3.18941360,13.27980448,-16.20733079,4.06774535,-16.20733079,20.25283707
0.46285100,-0.20734801,0.24565975,0.50540296,-0.49933491,0.49576311,0.49945113,300.54614185,0.33134793,-0.07866429,0.33134793,299.97508446,0.28993785,-0.07866429,0.28993785,300.65998623,0.94288636,-3.19408524,4.07417123,-3.19408524,13.27074669,-16.19581999,4.07417123,-16.19581999,20.23854983
